datetime,S,I,Q,R,D
03-Dec-2021,2590641,142693,64861,7767312,204980
04-Dec-2021,2588943,140693,63964,7771790,205098
05-Dec-2021,2587269,138720,63078,7776205,205214
06-Dec-2021,2585620,136773,62204,7780560,205329
07-Dec-2021,2583996,134853,61342,7784854,205442
08-Dec-2021,2582395,132959,60490,7789089,205554
09-Dec-2021,2580817,131091,59651,7793265,205664
10-Dec-2021,2579263,129248,58822,7797383,205772
11-Dec-2021,2577732,127429,58004,7801443,205879
12-Dec-2021,2576222,125636,57197,7805447,205984
13-Dec-2021,2574735,123867,56400,7809396,206088
14-Dec-2021,2573270,122122,55615,7813289,206191
15-Dec-2021,2571827,120401,54839,7817128,206292
16-Dec-2021,2570404,118703,54074,7820914,206392
17-Dec-2021,2569002,117028,53320,7824647,206490
18-Dec-2021,2567621,115377,52575,7828327,206587
19-Dec-2021,2566260,113748,51840,7831957,206682
20-Dec-2021,2564919,112141,51115,7835535,206777
21-Dec-2021,2563597,110556,50400,7839064,206870
22-Dec-2021,2562295,108993,49695,7842543,206961
23-Dec-2021,2561012,107451,48999,7845973,207052
24-Dec-2021,2559748,105931,48312,7849356,207141
25-Dec-2021,2558502,104431,47634,7852690,207228
26-Dec-2021,2557275,102953,46966,7855979,207315
27-Dec-2021,2556065,101494,46307,7859221,207400
28-Dec-2021,2554873,100056,45656,7862417,207485
29-Dec-2021,2553699,98637,45015,7865569,207567
30-Dec-2021,2552542,97238,44382,7868676,207649
31-Dec-2021,2551401,95858,43758,7871739,207730
01-Jan-2022,2550278,94498,43142,7874760,207810
02-Jan-2022,2549171,93156,42535,7877738,207888
03-Jan-2022,2548080,91833,41935,7880674,207965
04-Jan-2022,2547005,90528,41344,7883568,208041
05-Jan-2022,2545945,89242,40761,7886422,208117
06-Jan-2022,2544901,87973,40186,7889236,208191
07-Jan-2022,2543873,86721,39619,7892010,208264
08-Jan-2022,2542859,85488,39060,7894744,208336
09-Jan-2022,2541861,84271,38508,7897441,208407
10-Jan-2022,2540876,83071,37964,7900099,208477
11-Jan-2022,2539907,81888,37427,7902719,208546
12-Jan-2022,2538951,80722,36898,7905302,208614
13-Jan-2022,2538010,79571,36376,7907849,208681
14-Jan-2022,2537082,78437,35861,7910360,208747
15-Jan-2022,2536167,77319,35353,7912835,208812
16-Jan-2022,2535267,76216,34852,7915276,208876
17-Jan-2022,2534379,75129,34359,7917681,208940
18-Jan-2022,2533504,74057,33871,7920053,209002
19-Jan-2022,2532642,73000,33391,7922391,209064
20-Jan-2022,2531793,71957,32917,7924695,209124
21-Jan-2022,2530956,70930,32450,7926967,209184
22-Jan-2022,2530131,69916,31989,7929207,209243
23-Jan-2022,2529318,68917,31535,7931415,209301
24-Jan-2022,2528517,67932,31087,7933592,209359
25-Jan-2022,2527728,66961,30645,7935738,209415
26-Jan-2022,2526951,66003,30210,7937853,209471
27-Jan-2022,2526184,65059,29780,7939938,209526
28-Jan-2022,2525429,64128,29356,7941993,209580
29-Jan-2022,2524685,63211,28939,7944019,209633
30-Jan-2022,2523952,62306,28527,7946017,209686
31-Jan-2022,2523229,61414,28120,7947986,209738
01-Feb-2022,2522518,60534,27720,7949927,209789
02-Feb-2022,2521816,59667,27325,7951840,209839
03-Feb-2022,2521125,58812,26935,7953726,209889
04-Feb-2022,2520443,57969,26551,7955585,209938
05-Feb-2022,2519772,57139,26173,7957418,209986
06-Feb-2022,2519111,56319,25799,7959224,210034
07-Feb-2022,2518459,55512,25431,7961005,210080
08-Feb-2022,2517817,54716,25068,7962760,210127
09-Feb-2022,2517184,53931,24710,7964490,210172
10-Feb-2022,2516560,53157,24357,7966196,210217
11-Feb-2022,2515945,52394,24009,7967877,210261
12-Feb-2022,2515340,51642,23666,7969534,210305
13-Feb-2022,2514743,50901,23328,7971167,210348
14-Feb-2022,2514155,50170,22995,7972777,210390
15-Feb-2022,2513575,49449,22666,7974364,210432
16-Feb-2022,2513004,48739,22342,7975929,210473
17-Feb-2022,2512442,48039,22022,7977471,210514
18-Feb-2022,2511887,47348,21707,7978991,210554
19-Feb-2022,2511341,46668,21396,7980489,210593
20-Feb-2022,2510802,45997,21090,7981966,210632
21-Feb-2022,2510272,45336,20788,7983421,210671
22-Feb-2022,2509749,44684,20490,7984856,210708
23-Feb-2022,2509234,44041,20197,7986270,210746
24-Feb-2022,2508726,43408,19907,7987664,210782
25-Feb-2022,2508226,42783,19622,7989038,210819
26-Feb-2022,2507733,42167,19341,7990392,210854
27-Feb-2022,2507247,41561,19063,7991727,210889
28-Feb-2022,2506768,40962,18790,7993043,210924
01-Mar-2022,2506296,40373,18520,7994340,210958
02-Mar-2022,2505831,39791,18255,7995618,210992
03-Mar-2022,2505373,39218,17993,7996878,211025
04-Mar-2022,2504922,38654,17734,7998120,211058
05-Mar-2022,2504477,38097,17480,7999343,211090
06-Mar-2022,2504039,37548,17229,8000550,211122
07-Mar-2022,2503607,37007,16981,8001739,211153
08-Mar-2022,2503181,36474,16737,8002911,211184
09-Mar-2022,2502761,35948,16497,8004066,211214
10-Mar-2022,2502348,35430,16260,8005205,211244
11-Mar-2022,2501941,34919,16026,8006327,211274
12-Mar-2022,2501539,34416,15796,8007433,211303
13-Mar-2022,2501144,33920,15569,8008523,211332
14-Mar-2022,2500754,33430,15345,8009598,211360
15-Mar-2022,2500370,32948,15124,8010657,211388
16-Mar-2022,2499991,32473,14907,8011700,211415
17-Mar-2022,2499618,32005,14692,8012729,211442
18-Mar-2022,2499251,31543,14481,8013743,211469
19-Mar-2022,2498889,31088,14272,8014743,211495
20-Mar-2022,2498532,30639,14067,8015728,211521
21-Mar-2022,2498180,30197,13865,8016699,211547
22-Mar-2022,2497834,29761,13665,8017655,211572
23-Mar-2022,2497492,29331,13468,8018599,211597
24-Mar-2022,2497155,28908,13274,8019528,211621
25-Mar-2022,2496824,28490,13083,8020444,211646
26-Mar-2022,2496497,28079,12895,8021347,211669
27-Mar-2022,2496175,27674,12709,8022237,211693
28-Mar-2022,2495858,27274,12526,8023114,211716
29-Mar-2022,2495545,26880,12345,8023979,211739
30-Mar-2022,2495237,26492,12167,8024831,211761
31-Mar-2022,2494933,26109,11992,8025670,211783
01-Apr-2022,2494634,25732,11819,8026498,211805
02-Apr-2022,2494339,25360,11649,8027314,211826
03-Apr-2022,2494048,24993,11481,8028118,211848
04-Apr-2022,2493762,24632,11315,8028910,211868
05-Apr-2022,2493479,24276,11152,8029691,211889
06-Apr-2022,2493201,23925,10991,8030460,211909
07-Apr-2022,2492927,23579,10832,8031219,211929
08-Apr-2022,2492657,23238,10676,8031967,211949
09-Apr-2022,2492391,22902,10522,8032703,211968
10-Apr-2022,2492129,22571,10370,8033429,211987
11-Apr-2022,2491870,22245,10220,8034145,212006
12-Apr-2022,2491616,21923,10073,8034851,212025
13-Apr-2022,2491365,21606,9928,8035546,212043
14-Apr-2022,2491117,21293,9784,8036231,212061
15-Apr-2022,2490874,20985,9643,8036906,212079
16-Apr-2022,2490634,20682,9504,8037572,212096
17-Apr-2022,2490397,20382,9366,8038227,212114
18-Apr-2022,2490164,20087,9231,8038874,212131
19-Apr-2022,2489934,19797,9098,8039511,212148
20-Apr-2022,2489707,19510,8966,8040139,212164
21-Apr-2022,2489484,19228,8837,8040758,212180
22-Apr-2022,2489264,18950,8709,8041367,212196
23-Apr-2022,2489048,18675,8583,8041969,212212
24-Apr-2022,2488834,18405,8459,8042561,212228
25-Apr-2022,2488624,18139,8337,8043145,212243
26-Apr-2022,2488416,17876,8216,8043720,212258
27-Apr-2022,2488212,17617,8098,8044287,212273
28-Apr-2022,2488010,17362,7981,8044846,212288
29-Apr-2022,2487812,17111,7865,8045397,212303
30-Apr-2022,2487616,16863,7751,8045939,212317
01-May-2022,2487424,16619,7639,8046474,212331
02-May-2022,2487234,16378,7529,8047002,212345
03-May-2022,2487047,16141,7420,8047521,212358
04-May-2022,2486862,15907,7313,8048033,212372
05-May-2022,2486680,15677,7207,8048538,212385
06-May-2022,2486501,15449,7103,8049035,212398
07-May-2022,2486325,15226,7000,8049525,212411
08-May-2022,2486151,15005,6899,8050009,212424
09-May-2022,2485980,14788,6799,8050485,212437
10-May-2022,2485811,14573,6700,8050954,212449
11-May-2022,2485644,14362,6603,8051416,212461
12-May-2022,2485480,14154,6508,8051872,212473
13-May-2022,2485319,13949,6414,8052321,212485
14-May-2022,2485159,13747,6321,8052764,212497
15-May-2022,2485002,13548,6229,8053200,212508
16-May-2022,2484848,13351,6139,8053630,212519
17-May-2022,2484695,13158,6050,8054053,212530
18-May-2022,2484545,12967,5963,8054471,212541
19-May-2022,2484397,12779,5876,8054882,212552
20-May-2022,2484251,12594,5791,8055288,212563
21-May-2022,2484107,12411,5707,8055688,212574
22-May-2022,2483966,12231,5625,8056082,212584
23-May-2022,2483826,12054,5543,8056470,212594
24-May-2022,2483689,11879,5463,8056852,212604
25-May-2022,2483553,11707,5384,8057229,212614
26-May-2022,2483419,11537,5306,8057601,212624
27-May-2022,2483288,11370,5229,8057967,212634
28-May-2022,2483158,11205,5153,8058328,212643
29-May-2022,2483030,11042,5078,8058683,212652
30-May-2022,2482904,10882,5005,8059034,212662
31-May-2022,2482780,10724,4932,8059379,212671
01-Jun-2022,2482658,10569,4861,8059720,212680
02-Jun-2022,2482537,10416,4790,8060055,212689
03-Jun-2022,2482418,10265,4721,8060386,212697
04-Jun-2022,2482301,10116,4653,8060712,212706
05-Jun-2022,2482186,9969,4585,8061033,212714
06-Jun-2022,2482072,9824,4519,8061349,212723
07-Jun-2022,2481960,9682,4453,8061661,212731
08-Jun-2022,2481850,9541,4389,8061968,212739
09-Jun-2022,2481741,9403,4325,8062271,212747
10-Jun-2022,2481634,9266,4262,8062570,212755
11-Jun-2022,2481528,9132,4201,8062864,212762
12-Jun-2022,2481424,8999,4140,8063154,212770
13-Jun-2022,2481322,8869,4080,8063439,212778
14-Jun-2022,2481220,8740,4020,8063721,212785
15-Jun-2022,2481121,8613,3962,8063998,212792
16-Jun-2022,2481023,8488,3905,8064272,212800
17-Jun-2022,2480926,8365,3848,8064541,212807
18-Jun-2022,2480831,8244,3792,8064807,212814
19-Jun-2022,2480737,8124,3737,8065069,212821
20-Jun-2022,2480644,8006,3683,8065326,212827
21-Jun-2022,2480553,7890,3630,8065581,212834
22-Jun-2022,2480463,7776,3577,8065831,212841
23-Jun-2022,2480374,7663,3525,8066078,212847
24-Jun-2022,2480287,7551,3474,8066321,212854
25-Jun-2022,2480201,7442,3424,8066561,212860
26-Jun-2022,2480116,7334,3374,8066797,212866
27-Jun-2022,2480032,7227,3325,8067030,212872
28-Jun-2022,2479950,7122,3277,8067260,212878
29-Jun-2022,2479869,7019,3229,8067486,212884
30-Jun-2022,2479789,6917,3182,8067709,212890
01-Jul-2022,2479710,6817,3136,8067928,212896
02-Jul-2022,2479632,6718,3091,8068145,212902
03-Jul-2022,2479556,6620,3046,8068358,212907
04-Jul-2022,2479481,6524,3002,8068568,212913
05-Jul-2022,2479406,6429,2958,8068775,212918
06-Jul-2022,2479333,6336,2915,8068979,212923
07-Jul-2022,2479261,6244,2873,8069181,212929
08-Jul-2022,2479190,6153,2831,8069379,212934
09-Jul-2022,2479120,6064,2790,8069574,212939
10-Jul-2022,2479051,5976,2750,8069767,212944
11-Jul-2022,2478982,5889,2710,8069956,212949
12-Jul-2022,2478915,5804,2670,8070143,212954
13-Jul-2022,2478849,5719,2632,8070328,212959
14-Jul-2022,2478784,5636,2593,8070509,212964
15-Jul-2022,2478720,5554,2556,8070688,212968
16-Jul-2022,2478657,5474,2519,8070865,212973
17-Jul-2022,2478594,5394,2482,8071039,212978
18-Jul-2022,2478533,5316,2446,8071210,212982
19-Jul-2022,2478472,5239,2411,8071379,212987
20-Jul-2022,2478413,5163,2376,8071545,212991
21-Jul-2022,2478354,5088,2341,8071709,212995
22-Jul-2022,2478296,5014,2307,8071870,213000
23-Jul-2022,2478239,4941,2274,8072030,213004
24-Jul-2022,2478183,4869,2241,8072187,213008
25-Jul-2022,2478127,4798,2208,8072341,213012
26-Jul-2022,2478073,4729,2176,8072494,213016
27-Jul-2022,2478019,4660,2144,8072644,213020
28-Jul-2022,2477966,4592,2113,8072792,213024
29-Jul-2022,2477913,4526,2083,8072938,213028
30-Jul-2022,2477862,4460,2052,8073081,213032
31-Jul-2022,2477811,4395,2023,8073223,213035
01-Aug-2022,2477761,4331,1993,8073363,213039
02-Aug-2022,2477712,4268,1964,8073500,213043
03-Aug-2022,2477663,4206,1936,8073636,213046
04-Aug-2022,2477615,4145,1908,8073769,213050
05-Aug-2022,2477568,4085,1880,8073901,213053
06-Aug-2022,2477522,4026,1853,8074031,213056
07-Aug-2022,2477476,3967,1826,8074158,213060
08-Aug-2022,2477431,3910,1799,8074284,213063
09-Aug-2022,2477386,3853,1773,8074409,213066
10-Aug-2022,2477342,3797,1747,8074531,213070
11-Aug-2022,2477299,3742,1722,8074652,213073
12-Aug-2022,2477256,3687,1697,8074770,213076
13-Aug-2022,2477215,3634,1672,8074887,213079
14-Aug-2022,2477173,3581,1648,8075003,213082
15-Aug-2022,2477132,3529,1624,8075117,213085
16-Aug-2022,2477092,3478,1600,8075229,213088
17-Aug-2022,2477053,3427,1577,8075339,213091
18-Aug-2022,2477014,3377,1554,8075448,213094
19-Aug-2022,2476975,3328,1532,8075555,213097
20-Aug-2022,2476937,3280,1509,8075661,213099
21-Aug-2022,2476900,3232,1488,8075765,213102
22-Aug-2022,2476863,3185,1466,8075868,213105
23-Aug-2022,2476827,3139,1445,8075969,213108
24-Aug-2022,2476791,3093,1424,8076069,213110
25-Aug-2022,2476756,3048,1403,8076167,213113
26-Aug-2022,2476721,3004,1383,8076264,213115
27-Aug-2022,2476687,2960,1362,8076359,213118
28-Aug-2022,2476654,2917,1343,8076453,213120
29-Aug-2022,2476620,2875,1323,8076546,213123
30-Aug-2022,2476588,2833,1304,8076637,213125
31-Aug-2022,2476555,2792,1285,8076727,213128
01-Sep-2022,2476524,2752,1266,8076816,213130
02-Sep-2022,2476492,2712,1248,8076903,213132
03-Sep-2022,2476461,2672,1230,8076989,213134
04-Sep-2022,2476431,2633,1212,8077074,213137
05-Sep-2022,2476401,2595,1194,8077158,213139
06-Sep-2022,2476372,2557,1177,8077240,213141
07-Sep-2022,2476342,2520,1160,8077321,213143
08-Sep-2022,2476314,2484,1143,8077401,213145
09-Sep-2022,2476286,2447,1126,8077480,213147
10-Sep-2022,2476258,2412,1110,8077558,213149
11-Sep-2022,2476230,2377,1094,8077635,213151
12-Sep-2022,2476203,2342,1078,8077710,213153
13-Sep-2022,2476177,2308,1062,8077785,213155
14-Sep-2022,2476150,2275,1047,8077858,213157
15-Sep-2022,2476124,2242,1032,8077930,213159
16-Sep-2022,2476099,2209,1017,8078001,213161
17-Sep-2022,2476074,2177,1002,8078071,213163
18-Sep-2022,2476049,2145,987,8078141,213165
19-Sep-2022,2476025,2114,973,8078209,213167
20-Sep-2022,2476001,2083,959,8078276,213168
21-Sep-2022,2475977,2053,945,8078342,213170
22-Sep-2022,2475953,2023,931,8078407,213172
23-Sep-2022,2475930,1994,918,8078472,213173
24-Sep-2022,2475908,1965,904,8078535,213175
25-Sep-2022,2475885,1936,891,8078597,213177
26-Sep-2022,2475863,1908,878,8078659,213178
27-Sep-2022,2475842,1880,865,8078719,213180
28-Sep-2022,2475820,1853,853,8078779,213182
29-Sep-2022,2475799,1826,841,8078838,213183
