datetime,S,Q,R,D,Q_s,R_s,D_s
31-Jul-2021,1652753,0,2941443,2204551,0,2269266,1702474
01-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
02-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
03-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
04-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
05-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
06-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
07-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
08-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
09-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
10-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
11-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
12-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
13-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
14-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
15-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
16-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
17-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
18-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
19-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
20-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
21-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
22-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
23-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
24-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
25-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
26-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
27-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
28-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
29-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
30-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
31-Aug-2021,1652753,0,2941443,2204551,0,2269266,1702474
01-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
02-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
03-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
04-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
05-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
06-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
07-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
08-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
09-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
10-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
11-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
12-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
13-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
14-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
15-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
16-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
17-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
18-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
19-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
20-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
21-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
22-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
23-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
24-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
25-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
26-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
27-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
28-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
29-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
30-Sep-2021,1652753,0,2941443,2204551,0,2269266,1702474
01-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
02-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
03-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
04-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
05-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
06-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
07-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
08-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
09-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
10-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
11-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
12-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
13-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
14-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
15-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
16-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
17-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
18-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
19-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
20-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
21-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
22-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
23-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
24-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
25-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
26-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
27-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
28-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
29-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
30-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
31-Oct-2021,1652753,0,2941443,2204551,0,2269266,1702474
01-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
02-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
03-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
04-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
05-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
06-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
07-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
08-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
09-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
10-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
11-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
12-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
13-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
14-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
15-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
16-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
17-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
18-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
19-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
20-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
21-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
22-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
23-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
24-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
25-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
26-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
27-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
28-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
29-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
30-Nov-2021,1652753,0,2941443,2204551,0,2269266,1702474
01-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
02-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
03-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
04-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
05-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
06-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
07-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
08-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
09-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
10-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
11-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
12-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
13-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
14-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
15-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
16-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
17-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
18-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
19-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
20-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
21-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
22-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
23-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
24-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
25-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
26-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
27-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
28-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
29-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
30-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
31-Dec-2021,1652753,0,2941443,2204551,0,2269266,1702474
01-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
02-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
03-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
04-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
05-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
06-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
07-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
08-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
09-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
10-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
11-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
12-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
13-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
14-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
15-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
16-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
17-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
18-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
19-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
20-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
21-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
22-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
23-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
24-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
25-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
26-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
27-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
28-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
29-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
30-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
31-Jan-2022,1652753,0,2941443,2204551,0,2269266,1702474
01-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
02-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
03-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
04-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
05-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
06-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
07-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
08-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
09-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
10-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
11-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
12-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
13-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
14-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
15-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
16-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
17-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
18-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
19-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
20-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
21-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
22-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
23-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
24-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
25-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
26-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
27-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
28-Feb-2022,1652753,0,2941443,2204551,0,2269266,1702474
01-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
02-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
03-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
04-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
05-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
06-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
07-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
08-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
09-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
10-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
11-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
12-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
13-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
14-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
15-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
16-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
17-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
18-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
19-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
20-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
21-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
22-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
23-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
24-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
25-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
26-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
27-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
28-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
29-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
30-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
31-Mar-2022,1652753,0,2941443,2204551,0,2269266,1702474
01-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
02-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
03-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
04-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
05-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
06-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
07-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
08-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
09-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
10-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
11-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
12-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
13-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
14-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
15-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
16-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
17-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
18-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
19-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
20-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
21-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
22-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
23-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
24-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
25-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
26-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
27-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
28-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
29-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
30-Apr-2022,1652753,0,2941443,2204551,0,2269266,1702474
01-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
02-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
03-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
04-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
05-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
06-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
07-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
08-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
09-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
10-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
11-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
12-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
13-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
14-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
15-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
16-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
17-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
18-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
19-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
20-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
21-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
22-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
23-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
24-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
25-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
26-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
27-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
28-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
29-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
30-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
31-May-2022,1652753,0,2941443,2204551,0,2269266,1702474
01-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
02-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
03-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
04-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
05-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
06-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
07-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
08-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
09-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
10-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
11-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
12-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
13-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
14-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
15-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
16-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
17-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
18-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
19-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
20-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
21-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
22-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
23-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
24-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
25-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
26-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
27-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
28-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
29-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
30-Jun-2022,1652753,0,2941443,2204551,0,2269266,1702474
01-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
02-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
03-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
04-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
05-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
06-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
07-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
08-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
09-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
10-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
11-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
12-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
13-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
14-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
15-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
16-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
17-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
18-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
19-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
20-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
21-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
22-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
23-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
24-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
25-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
26-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
27-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
28-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
29-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
30-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
31-Jul-2022,1652753,0,2941443,2204551,0,2269266,1702474
01-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
02-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
03-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
04-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
05-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
06-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
07-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
08-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
09-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
10-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
11-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
12-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
13-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
14-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
15-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
16-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
17-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
18-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
19-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
20-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
21-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
22-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
23-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
24-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
25-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
26-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
27-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
28-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
29-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
30-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
31-Aug-2022,1652753,0,2941443,2204551,0,2269266,1702474
01-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
02-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
03-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
04-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
05-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
06-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
07-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
08-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
09-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
10-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
11-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
12-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
13-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
14-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
15-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
16-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
17-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
18-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
19-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
20-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
21-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
22-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
23-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
24-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
25-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
26-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
27-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
28-Sep-2022,1652753,0,2941443,2204551,0,2269266,1702474
